상호,주소,별점,메뉴
베니키아 강남 노블레스호텔,서울 강남구 테헤란로25길 6-13,1.8,
M모텔,서울 강동구 진황도로23길 12,0.0,"룸타입 단독특가(객실랜덤배정예약) (39,000원~), 룸타입 일반실 (40,000원~), 룸타입 특실 A (50,000원~)"
성용낚시동호장,서울 강동구 올림픽로80길 49,0.0,
어반네스트호텔,서울 강남구 선릉로92길 41,4.5,"룸타입 스탠다드 - 도보전용A(넷플릭스, 웨이브 무료 시청가능) (75,000원~), 룸타입 스탠다드 - 도보전용B(넷플릭스, 웨이브 무료 시청가능) (90,000원~), 룸타입 디럭스 - 도보전용(넷플릭스, 웨이브 무료 시청가능) (95,000원~), 룸타입 스탠다드(넷플릭스, 웨이브 무료 시청가능) (99,000원~), 룸타입 디럭스(넷플릭스, 웨이브 무료 시청가능) (105,000원~), 룸타입 트윈(넷플릭스, 웨이브 무료 시청가능) (129,000원~), 룸타입 스위트A(넷플릭스, 웨이브 무료 시청가능, 욕조) (139,000원~), 룸타입 스위트B - 금연객실(금연객실, 넷플릭스, 웨이브 무료 시청가능, 욕조, 스타일러) (149,000원~)"
삼정호텔,서울 강남구 봉은사로 150,3.6,
하모니호텔,서울 강동구 천중로40길 63,4.0,"룸타입 스탠다드더블 (99,000원~), 룸타입 스탠다드트윈 (105,000원~), 룸타입 슈페리어 더블 (105,000원~), 룸타입 디럭스더블 (115,000원~), 룸타입 디럭스트윈 (115,000원~), 룸타입 슈페리어 트윈 (115,000원~)"
안테룸 서울,서울 강남구 도산대로 153,3.3,"룸타입 LOFT DOUBLE (164,900원~), 룸타입 STUDIO TWIN (164,900원~), 룸타입 ATELIER (329,800원~)"
호텔컬리넌 대치,서울 강남구 테헤란로78길 14-16,2.0,"룸타입 Deluxe(늦은입실/도보전용) (60,000원~), 룸타입 Deluxe(늦은입실/주차전용) (90,000원~), 룸타입 Deluxe(넷플릭스 시청 전용객실) (100,000원~), 룸타입 Deluxe(빠른입실/도보전용) (100,000원~), 룸타입 Deluxe Twin (120,000원~), 룸타입 Deluxe(빠른입실/주차전용) (120,000원~), 룸타입 Deluxe(스타일러 이용 가능) (120,000원~)"
라까사호텔 서울점,서울 강남구 도산대로1길 83,3.2,"룸타입 이스트 더블 라까사 (160,000원~), 룸타입 이스트 트윈 라까사 (160,000원~), 룸타입 이스트 더블 라까사 (161,000원~), 룸타입 이스트 트윈 라까사 (161,000원~), 룸타입 이스트 트윈 I 욕조 객실 (175,000원~), 룸타입 이스트 트윈 I 욕조 객실 (176,000원~), 룸타입 웨스트 더블 라까사 (180,000원~), 룸타입 웨스트 더블 라까사 (181,000원~), 룸타입 이스트 더블 I 욕조 객실 (180,000원~), 룸타입 이스트 더블 I 욕조 객실 (181,000원~), 룸타입 웨스트 더블 I 욕조 객실 (210,000원~), 룸타입 웨스트 더블 I 욕조 객실 (211,000원~), 룸타입 웨스트 트윈 I 욕조 객실 (220,000원~), 룸타입 웨스트 트윈 I 욕조 객실 (221,000원~), 룸타입 웨스트 트윈 라까사 (250,000원~), 룸타입 웨스트 트윈 라까사 (251,000원~), 룸타입 라까사 스위트 (300,000원~), 룸타입 라까사 스위트 (301,000원~)"
호텔 디 아티스트 역삼점,서울 강남구 테헤란로29길 11,2.9,"룸타입 Standard(주차불가/넷플릭스 본인계정/일회용품포함/조식무료/랜덤배정) (81,000원~), 룸타입 Standard(일회용품포함가/넷플릭스 본인계정/조식무료/랜덤배정) (91,000원~), 룸타입 Deluxe(일회용품포함가/넷플릭스 본인계정/조식무료/랜덤배정) (101,000원~), 룸타입 Premium(일회용품포함가/넷플릭스 본인계정/조식무료/랜덤배정) (121,000원~), 룸타입 연박전용객실(랜덤배정) (121,000원~), 룸타입 Special(일회용품포함가/넷플릭스 본인계정/조식무료/랜덤배정) (171,000원~)"
호텔선샤인 서울,서울 강남구 도산대로 205,3.6,
사월호텔,서울 강남구 언주로89길 13,4.3,
스테이봄 강동,서울 강동구 성내로13길 50 B102호,0.0,
더 리버사이드호텔,서울 서초구 강남대로107길 6,3.0,"룸타입 슈페리어 더블 (91,000원~), 룸타입 슈페리어 트윈 (96,600원~), 룸타입 디럭스 더블(시티뷰) (122,500원~), 룸타입 트리플 (129,500원~)"
올인모텔,서울 강남구 학동로53길 3-4,4.6,"룸타입 Standard 지하 B1(주차불가, 신분증검사필) (60,000원~), 룸타입 Standard C(신분증검사필) (70,000원~), 룸타입 Standard D(신분증검사필) (70,000원~), 룸타입 Standard B(신분증검사필) (70,000원~), 룸타입 Standard A(신분증검사필) (70,000원), 룸타입 Deluxe B(신분증검사필) (80,000원~), 룸타입 Deluxe A(신분증검사필) (80,000원~), 룸타입 VIP(신분증검사필) (100,000원~)"
도미인 서울강남호텔,서울 강남구 봉은사로 134,4.6,
호텔컬리넌 역삼,서울 강남구 언주로87길 11,3.2,"룸타입 Deluxe-도보특가 (66,980원~), 룸타입 Deluxe (78,180원~), 룸타입 Premium (89,380원~)"
보코서울강남,서울 강남구 도산대로 144,4.7,"룸타입 디럭스 싱글 (284,900원~), 룸타입 디럭스 트윈 (317,900원~), 룸타입 [Beauty in Voco] 디럭스 싱글 (341,900원~), 룸타입 [2인 조식 PKG] 디럭스 싱글 (342,100원~), 룸타입 프리미엄 원 킹(샤워부스) (361,900원~), 룸타입 [Beauty in Voco] 디럭스 트윈 (374,900원~), 룸타입 [2인 조식 PKG] 디럭스 트윈 (375,100원~), 룸타입 프리미엄 원 킹(히노키) (394,900원~), 룸타입 [Beauty in Voco] 프리미엄 원 킹(샤워부스) (418,900원~), 룸타입 [2인 조식 PKG] 프리미엄 원 킹(샤워부스) (419,100원~), 룸타입 [Beauty in Voco] 프리미엄 원 킹(히노키) (451,900원~), 룸타입 [2인 조식 PKG] 프리미엄 원 킹(히노키) (452,100원~), 룸타입 럭셔리 배스 스위트 (592,900원~), 룸타입 [Beauty in Voco] 럭셔리 배스 스위트 (649,900원~), 룸타입 [2인 조식 PKG] 럭셔리 배스 스위트 (650,100원~)"
에이든 바이 베스트웨스턴,서울 강남구 도산대로 216,3.7,"룸타입 스탠다드 더블 (130,900원~), 룸타입 스탠다드 트윈 (130,900원~), 룸타입 스탠다드 헐리우드 더블 (130,900원~), 룸타입 디럭스더블 (157,300원~), 룸타입 디럭스트윈 (157,300원~), 룸타입 디럭스 프리미어더블 (176,000원~)"
하늘사랑,서울 강동구 천호대로159길 22-40,0.0,
스테이프로방스40,서울 강동구 성안로 40,5.0,
아난티 앳 강남,서울 강남구 논현로 734,3.6,
호텔더디자이너스 리즈강남프리미어,서울 강남구 봉은사로 113,2.7,
운영,서울 강동구 올림픽로92길 7-9,0.0,
브라운도트 역삼점,서울 강남구 테헤란로37길 13-5 1~11층,4.3,"룸타입 슈페리얼 주차불가(도보고객 전용,디즈니플러스,넷플릭스,티빙,와이파이 무료 이용 가능) (100,000원~), 룸타입 슈페리얼 랜덤배정(디즈니플러스,넷플릭스,티빙,와이파이 무료 이용가능) (110,000원~), 룸타입 레이트 체크아웃 - 슈페리얼 주차불가(도보고객 전용,디즈니플러스,넷플릭스,티빙,와이파이 무료 이용 가능) (110,000원~), 룸타입 레이트 체크아웃 - 슈페리얼 랜덤배정(디즈니플러스,넷플릭스,티빙,와이파이 무료 이용가능) (120,000원~), 룸타입 프리미엄 B(디즈니플러스,넷플릭스,티빙,와이파이, 욕조 이용가능) (130,000원~), 룸타입 프리미엄 A(디즈니플러스,넷플릭스,티빙,와이파이,욕조,스타일러 이용가능) (140,000원~), 룸타입 레이트 체크아웃 - 프리미엄 B(디즈니플러스,넷플릭스,티빙,와이파이, 욕조 이용가능) (150,000원~), 룸타입 스위트 B(쇼파베드,킹사이즈베드,넷플릭스,티빙,디즈니플러스,욕조,스타일러) (160,000원~), 룸타입 연박전용 - 주차불가(차량 불가, 넷플릭스, 티빙, 와이파이 무료 이용 가능) (160,000원~), 룸타입 레이트 체크아웃 - 프리미엄 A(디즈니플러스,넷플릭스,티빙,와이파이,욕조,스타일러 이용가능) (160,000원~), 룸타입 스위트 A(안마의자,넷플릭스,티빙,디즈니 플러스,욕조,스타일러 이용가능) (180,000원~)"
에이치에비뉴호텔 역삼,서울 강남구 테헤란로29길 12,3.1,"룸타입 도보전용 디럭스 (78,400원~), 룸타입 디럭스 (89,600원~)"
스텔라호스텔,서울 강남구 선릉로90길 62 3~5층,5.0,
JS무인호텔,서울 강남구 선릉로92길 37-5,2.0,"룸타입 standard(넷플릭스 시청가능) (60,000원~), 룸타입 premium(넷플릭스 시청가능) (70,000원~), 룸타입 suite(넷플릭스 시청가능) (100,000원~), 룸타입 연박전용 - 랜덤배정 (120,000원~)"
리츠모텔,서울 강남구 테헤란로77길 11-3,1.0,
호텔더디자이너스 청량리,서울 동대문구 왕산로 226,3.0,"룸타입 pet room(10kg미만, 넷플릭스 시청가능) (130,000원~)"
포레스타호텔,서울 성동구 무학로2길 51,,"룸타입 디럭스 / 주차불가(넷플릭스 유튜브 시청가능) (60,000원~), 룸타입 디럭스 / 주차가능(넷플릭스 유튜브 시청가능) (65,000원~), 룸타입 게이밍 커플 2PC(게이밍 2PC, 롤/배그/오버워치 이용가능) (70,000원~), 룸타입 스위트(넷플릭스 유튜브 시청가능) (75,000원~), 룸타입 디럭스 / 연박가능(넷플릭스 유튜브 시청가능) (90,000원~), 룸타입 로얄 스위트(넷플릭스 유튜브 시청가능) (100,000원~)"
스테이서울,서울 성동구 사근동길 8,3.0,
마리호텔,서울 강동구 양재대로111길 28,3.0,"룸타입 B-타입(카운터에 B타입을 꼭말씀해주세요) (50,000원~), 룸타입 A-타입(카운터에 A타입을 꼭말씀해주세요) (55,000원~)"
인더시티비즈니스호텔,서울 강남구 테헤란로37길 13-8,3.0,
K그랜드호스텔,서울 성동구 왕십리로 339-1 6~10층,3.4,"룸타입 더블룸 (74,000원~), 룸타입 트윈룸 (79,000원~), 룸타입 트리플룸 (98,000원~), 룸타입 패밀리룸 (119,000원~)"
심플스테이,서울 강남구 봉은사로 445,0.0,
해피하와이,서울 강남구 삼성로103길 30 2층,0.0,
호텔아르고,서울 강동구 진황도로 93,2.7,"룸타입 준특실 도보전용 (넷플릭스)(주차불가) (40,000원~), 룸타입 특실 도보전용 (넷플릭스, 욕조)(주차불가) (45,000원~), 룸타입 준특실 (넷플릭스) (50,000원~), 룸타입 트윈실(넷플릭스,더블+싱글,욕조) (55,000원~), 룸타입 특실 (넷플릭스,욕조) (55,000원~), 룸타입 VIP (넷플릭스, 안마 or 테라스랜덤,욕조) (60,000원~), 룸타입 스위트(넷플릭스, 안마or테라스 랜덤,전자렌지,2인욕조) (70,000원~), 룸타입 트윈실-연박전용 (70,000원~), 룸타입 VIP-연박전용 (70,000원~)"
JW 메리어트 동대문 스퀘어 서울,서울 종로구 청계천로 279,3.8,
프린스호텔,서울 강남구 선릉로86길 43,,"룸타입 비지니스룸(도보전용, 주차불가) (60,000원~), 룸타입 Deluxe(도보전용, 주차불가) (65,000원~), 룸타입 비지니스룸(주차가능) (65,000원~), 룸타입 Deluxe(주차가능) (70,000원~), 룸타입 Deluxe PLUS(도보전용, 주차불가) (70,000원~), 룸타입 Deluxe plus(주차가능) (75,000원~)"
코너호텔,서울 송파구 송파대로 385,3.1,"룸타입 Standard Double A (70,000원~), 룸타입 Deluxe B(장애인) (110,000원~), 룸타입 Standard Twin (110,000원), 룸타입 Deluxe A (120,000원~), 룸타입 Deluxe B (120,000원~)"
아모렉스관광호텔,서울 성동구 왕십리로20길 19,1.8,"룸타입 스탠다드 - 도보전용 (56,000원), 룸타입 디럭스 (67,200원), 룸타입 럭셔리 (78,400원~), 룸타입 트윈 (89,600원~), 룸타입 스위트 (89,600원~), 룸타입 로얄스위트 (134,400원~), 룸타입 패밀리스위트 (156,800원)"
호텔세느,서울 강남구 논현로 533,3.4,"룸타입 클래식 더블 (100,000원~), 룸타입 프리미엄 더블 (129,000원~), 룸타입 이그제큐티브 스위트 (200,000원~), 룸타입 주니어 스위트 (예약마감)"
송파호스텔,서울 송파구 백제고분로 420,0.0,
리치웰호텔,서울 강남구 테헤란로37길 13-10,3.4,"룸타입 스탠다드-도보전용 (78,180원~), 룸타입 스탠다드 (89,380원~), 룸타입 슈페리얼 (100,580원~), 룸타입 디럭스 (134,180원~), 룸타입 스위트 (167,780원), 룸타입 로얄스위트 (190,180원)"
야코리아호스텔 강남점,서울 강남구 테헤란로43길 19 4층,4.1,
앰배서더 서울풀만호텔,서울 중구 동호로 287,3.7,
호텔컬리넌 왕십리,서울 성동구 무학로2길 47,2.3,
IBC호텔,서울 종로구 난계로 241,4.8,"룸타입 스탠다드 트윈 (95,200원~), 룸타입 스탠다드 더블 (104,720원~), 룸타입 [2인 조식] 스탠다드 트윈 (117,600원~), 룸타입 [2인 조식] 스탠다드 더블 (127,120원~)"
호텔그라모스,서울 강남구 테헤란로33길 6-5,3.6,
데니스하우스,서울 강남구 봉은사로68길 65 이안애빌 401호,0.0,
강남스테이호텔,서울 강남구 논현로87길 15-4,3.2,
가락관광호텔,서울 송파구 송파대로28길 5,2.8,
레이크,서울 송파구 삼학사로14길 24-1,0.0,
오월호텔,서울 강남구 언주로85길 27,3.8,
UH 스위트 더 코엑스,"서울 강남구 선릉로92길 37-1 지하1-지하2층, 1-12층",0.0,
글램,서울 동대문구 이문로 14,4.4,"룸타입 슈페리어(도보전용,  금연객실, 최신구글TV, 50인치, 프리미엄침구류) (60,000원~), 룸타입 슈페리어(주차전용, 금연객실, 최신구글TV, 50인치, 프리미엄침구류) (65,000원~), 룸타입 디럭스(도보전용, 금연객실, 최신구글TV, 55인치, 프리미엄침구류) (70,000원~), 룸타입 럭키투데이(디럭스 이상 랜덤배정, 금연객실, 최신구글TV, 55인치, 프리미엄침구류) (70,000원~), 룸타입 디럭스(주차전용, 금연객실, 최신구글TV, 55인치, 프리미엄침구류) (75,000원~), 룸타입 디럭스 프리미엄(최신구글TV, 금연객실, 55인치, 프리미엄침구류) (80,000원~), 룸타입 슈페리어-레이트체크아웃(도보전용)(최신구글 TV, 금연객실, 50인치, 프리미엄침구류) (80,000원~), 룸타입 슈페리어 - 얼리체크인(최신구글 TV, 금연객실, 50인치, 프리미엄침구류) (90,000원~), 룸타입 슈페리어-연박(도보전용, 금연객실, 최신구글TV, 50인치, 프리미엄침구류) (90,000원~), 룸타입 디럭스-레이트체크아웃(도보전용)(최신구글TV, 금연객실, 55인치, 프리미엄침구류) (90,000원~), 룸타입 테라스 스위트(최신구글TV, 금연객실, 65인치, 야외테라스, 프리미엄침구류) (100,000원~), 룸타입 디럭스 - 얼리체크인(최신구글TV, 금연객실, 55인치, 프리미엄침구류) (110,000원~), 룸타입 디럭스-연박(도보전용, 금연객실, 최신구글TV, 55인치, 프리미엄침구류) (110,000원~), 룸타입 스파 스위트(최신구글TV, 금연객실, 55인치, 대형스파, 프리미엄침구류) (150,000원~)"
호텔스타프리미어 역삼,서울 강남구 테헤란로33길 6-11,2.2,"룸타입 도보전용특가-주차불가, 넷플릭스, 랜덤배정(욕조 유/무), PC완비 (89,600원~), 룸타입 슈페리어 더블-넷플릭스, 랜덤배정(욕조 유/무), PC완비 (100,800원~), 룸타입 프리미어 더블-넷플릭스, 랜덤배정, PC완비 (112,000원~), 룸타입 디럭스 트윈 - 넷플릭스,더블베드+싱글베드, PC완비 (123,200원~), 룸타입 트윈 게임룸(고사양PC, 계정제공X) (134,400원~), 룸타입 스위트 더블- 넷플릭스, 안마의자,스타일러, PC완비 (168,000원~), 룸타입 스위트 트윈 - 넷플릭스, 안마의자,스타일러,트윈 더블+싱글베드, PC완비 (190,400원~)"
호텔더디자이너스 리즈스윗역삼,서울 강남구 테헤란로37길 13-12,5.0,
샘호텔,서울 강동구 천중로 197,4.4,"룸타입 스탠다드 도보전용(주차불가) (40,000원~), 룸타입 디럭스 도보전용(올인원PC,주차불가) (45,000원~), 룸타입 스탠다드 (50,000원~), 룸타입 디럭스(올인원PC) (55,000원~), 룸타입 늦은퇴실 도보전용(주차불가) (55,000원~), 룸타입 VIP (60,000원~), 룸타입 게이밍 (60,000원~), 룸타입 빠른입실 도보전용(주차불가) (65,000원~), 룸타입 늦은퇴실 (65,000원~), 룸타입 빠른입실 (70,000원~), 룸타입 스탠다드-연박전용 (70,000원~)"
스위스여관,서울 강동구 올림픽로98길 42,0.0,
리즈모텔,서울 동대문구 전농로 83,0.0,
문스테이,서울 강동구 상암로5길 28 101호,0.0,
서울앤호텔 동대문,서울 종로구 종로66가길 21,3.3,"룸타입 Standard - 트윈(트윈) (43,950원~), 룸타입 Deluxe - 트윈(트윈) (44,880원~), 룸타입 Standard(더블) (48,750원~), 룸타입 Family(트리플) (51,770원~), 룸타입 Deluxe(트리플) (63,960원~)"
호텔부티크나인,서울 동대문구 왕산로 28,2.7,"룸타입 디럭스(넷플릭스 시청가능) (83,700원~), 룸타입 커스터마이즈드 스위트(트윈 객실 필요시 프론트 문의 부탁드립니다./넷플릭스 시청가능) (94,700원~), 룸타입 다트룸(넷플릭스 시청가능/복층 구조) (200,000원~)"
K하이스텔 장안174,"서울 동대문구 한천로 174 2,3층",0.0,
강동그린웨이 가족캠핑장,서울 강동구 천호대로206길 87 일자산자연공원,4.1,
호텔스타,서울 강남구 선릉로92길 8,1.6,"룸타입 Standard 도보전용 (50,000원~), 룸타입 Standard A (55,000원~), 룸타입 Standard B (70,000원~)"
서울의휴일게스트하우스,서울 강남구 도곡로69길 40 2층,4.0,
노보텔 앰배서더 서울동대문호텔&레지던스,서울 중구 을지로 238,3.8,"룸타입 스탠다드 더블★ (242,000원~), 룸타입 슈페리어 더블★ (286,110원~), 룸타입 레지던스 스튜디오★ (306,900원~), 룸타입 스탠다드 더블★ (308,000원~), 룸타입 슈페리어 트윈★ (317,900원~), 룸타입 슈페리어 트윈★ (394,900원~), 룸타입 슈페리어 트윈★ (394,900원~), 룸타입 레지던스 디럭스 더블★ (383,900원~), 룸타입 레지던스 디럭스 더블★ (460,900원~), 룸타입 레지던스 디럭스 더블★ (543,400원~)"
31페이지,서울 동대문구 왕산로 238-1 1층,2.6,
오클라우드호텔 강남,서울 서초구 사평대로58길 12,3.0,
녹스부띠끄호텔,서울 강남구 테헤란로37길 13-13,3.4,"룸타입 스탠다드A(넷플릭스 시청가능) (60,000원~), 룸타입 디럭스A(넷플릭스 시청가능) (70,000원~), 룸타입 프리미엄A(넷플릭스 시청가능) (90,000원~), 룸타입 연박전용 / 차량불가(넷플릭스 시청가능 / 랜덤배정) (90,000원~), 룸타입 스위트룸 단층(노래방이용가능,빔프로젝터,넷플릭스 시청가능) (250,000원~), 룸타입 로얄스위트룸 복층(노래방이용가능,당구,빔프로젝트,넷플릭스 시청가능) (300,000원~), 룸타입 로얄스위트룸 수영장(노래방이용가능,건식사우나,빔프로젝터,넷플릭스 시청가능) (400,000원~)"
호텔하이랜드,서울 강남구 도산대로 166,1.6,"룸타입 스탠다드 - 도보전용 (64,000원~), 룸타입 디럭스 더블 (75,000원~), 룸타입 디럭스 트윈 (75,000원~), 룸타입 디럭스 트윈 - 도보전용 (75,000원~), 룸타입 디럭스 더블 - 도보전용 (75,000원~), 룸타입 패밀리 트윈 (85,000원~), 룸타입 패밀리 트윈 - 도보전용 (85,000원~), 룸타입 럭셔리 (95,000원~), 룸타입 럭셔리 - 도보전용 (95,000원~), 룸타입 연박 전용(랜덤 배정) (110,000원~)"
호텔마리,서울 강남구 언주로87길 10,3.8,"룸타입 Standard (80,000원~), 룸타입 Suite (100,000원~)"
그랜드 하얏트 서울,서울 용산구 소월로 322,3.8,
굿스테이원룸텔,서울 강남구 테헤란로77길 11-13,0.0,
카파쓰 관광호텔,서울 강남구 언주로89길 21,2.0,"룸타입 Classic(도보전용/주차불가,랜덤배정,연박불가) (99,040원~)"
CF모텔,서울 강남구 언주로85길 10,3.3,"룸타입 STANDARD - 일반실(도보전용/랜덤배정) (78,400원~), 룸타입 STANDARD - 일반실(랜덤배정/넷플릭스-본인계정) (89,600원~), 룸타입 DELUXE - 준특실(랜덤배정/넷플릭스-본인계정) (100,800원~), 룸타입 Premium - 프리미엄 (112,000원~)"
바레,서울 강남구 테헤란로34길 9,2.7,"룸타입 Standard 도보전용(주차불가/랜덤배정,넷플릭스 시청가능,23.12 매트리스 교체) (60,000원~), 룸타입 Standard 주차가능 (스포츠카,대형SUV)(대형 승용차,트럭 주차불가, 넷플릭스 시청가능,23.12 매트리스 교체) (70,000원~), 룸타입 Deluxe 도보전용(주차불가/넷플릭스 시청가능,23.12 매트리스 교체) (70,000원~), 룸타입 Deluxe 주차가능 (스포츠카,대형SUV)(대형 승용차,트럭 주차불가, 넷플릭스 시청가능,23.12 매트리스 교체) (80,000원~), 룸타입 VIP (스포츠카,대형SUV,트럭 주차 불가)(넷플릭스 시청가능,23.12 매트리스 교체) (120,000원~)"
XYM 프리미어,서울 강남구 테헤란로28길 3-12,3.6,"룸타입 Deluxe 도보전용 (66,980원~), 룸타입 Premium(주차제한차량 SUV,럭셔리 세단,박스카,튜닝카,스포츠카) (89,380원~), 룸타입 Suite 도보전용 (111,780원~), 룸타입 Suite (134,180원~), 룸타입 Royal Suite (178,980원~)"
토요코인호텔 서울강남점,서울 서초구 강남대로 323,4.1,
호텔스타,서울 강남구 논현로87길 17,3.1,
루미아호텔 종로,서울 종로구 난계로29길 19-11,4.6,
저스트스테이호텔 왕십리역점,서울 성동구 왕십리로22길 12-1,3.5,
라마다바이윈덤 서울동대문,서울 중구 동호로 354,3.5,
호텔예스,서울 강남구 언주로87길 23,3.3,"룸타입 일반실(저층,1PC,오버워치 넷플릭스&웨이브 이용가능) (55,000원~), 룸타입 일반실(1PC,오버워치 넷플릭스&웨이브 이용가능) (60,000원~), 룸타입 특실A(저층,커플PC, 배틀그라운드&넷플릭스&웨이브 이용가능,최고급 게이밍의자) (65,000원~), 룸타입 특실 B(커플PC, 배틀그라운드&넷플릭스&웨이브 이용가능,최고급 게이밍의자) (70,000원~), 룸타입 VIP실(커플PC, 배틀그라운드&넷플릭스 ,웨이브 이용가능,최고급 게이밍의자) (75,000원~)"
렉시호텔,서울 강남구 테헤란로16길 11,2.6,"룸타입 Standard(넷플릭스&웨이브 무료시청가능) (55,000원~), 룸타입 Deluxe(넷플릭스&웨이브 무료시청가능) (65,000원~), 룸타입 Twin(Double + Single,넷플릭스&웨이브 무료시청가능) (75,000원~), 룸타입 VIP(Double + Single,넷플릭스&웨이브 무료시청가능) (130,000원~)"
호텔린,서울 강남구 언주로87길 50,1.9,"룸타입 Standard (도보전용)(넷플릭스및 모든OTT이용가능/전객실욕조/공기청정기) (49,700원~), 룸타입 1PC룸 - 도보전용(노하드/GTX1060/165HZ모니터/넷플릭스및모든OTT/욕조/공기청정기) (54,700원~), 룸타입 Deluxe A(넷플릭스및 모든OTT이용가능/전객실욕조/공기청정기) (59,700원~), 룸타입 풀옵2PC룸(노하드/RTX2060/165HZ모니터/넷플릭스및모든OTT/욕조/공기청정기) (64,700원~), 룸타입 하이앤드2PC룸(노하드/RTX3060/165HZ모니터/넷플릭스및모든OTT/욕조/공기청정기) (69,700원~), 룸타입 VIP SUITE(노하드/GTX1060 2PC/넷플릭스및모든OTT/응접실/스파욕조/공청기) (74,700원~), 룸타입 Deluxe B(넷플릭스및 모든OTT이용가능/전객실욕조/공기청정기) (90,000원~), 룸타입 VIP TWIN SUITE(노하드/2PC/넷플릭스및모든OTT/응접실/스파욕조/공기청정기) (100,000원~), 룸타입 SUITE EVENT ROOM(노래방/노하드/RTX3060 2PC/OTT/블루투스사운드/스파욕조/공청기) (120,000원~), 룸타입 KING EVENT ROOM(노래방/노하드/GTX1060 2PC/고급바/블루투스사운드/스파욕조/공청기) (140,000원~)"
호텔벤,서울 강남구 언주로87길 41,3.5,"룸타입 슈페리어(도보전용) (60,000원~), 룸타입 슈페리어 One OrdinaryDay (70,000원~), 룸타입 디럭스 A Refresh Day (80,000원~), 룸타입 Glamorous Room (90,000원~), 룸타입 Sitting (100,000원~), 룸타입 Twin Room (110,000원~), 룸타입 빠른입실 슈페리어 (120,000원~), 룸타입 빠른입실 디럭스 (130,000원~)"
호텔야자 강남논현점,서울 강남구 봉은사로37길 6,3.0,"룸타입 미니 (60,000원~), 룸타입 No Smoking(스텐다드) (70,000원~), 룸타입 스탠다드 (70,000원~), 룸타입 프리미엄 (100,000원~), 룸타입 연박전용 (115,000원~), 룸타입 VIP (120,000원~)"
서울인호텔바이더디자이너스,서울 강남구 테헤란로28길 3-4,5.0,
부티크호텔XYM,서울 송파구 송이로 104,3.3,"룸타입 Standard (70,000원~), 룸타입 Deluxe (80,000원~), 룸타입 Deluxe 테라스 (90,000원~), 룸타입 Family Twin (110,000원~), 룸타입 Family Twin 테라스 (120,000원~)"
캘리포니아관광호텔,서울 송파구 송파대로28길 11,2.3,"룸타입 스탠다드 (60,000원~), 룸타입 디럭스 (80,000원~), 룸타입 로얄스위트(파티룸, 복층) (150,000원~)"
호텔올인,서울 강남구 학동로53길 3-4,0.0,
현대모텔,서울 성동구 무학봉22길 10,3.8,"룸타입 스탠다드(넷플릭스 시청가능) (35,000원~), 룸타입 디럭스(1PC, 게임룸, 롤/배틀 그라운드 가능, 스파 욕조, 넷플릭스) (45,000원~)"
티롤관광호텔,서울 서초구 나루터로 64,3.9,
리츠호텔,서울 강남구 도산대로1길 61,4.2,
서울신라호텔,서울 중구 동호로 249,4.5,"룸타입 디럭스 더블 (435,600원~), 룸타입 디럭스 트윈 (435,600원~), 룸타입 디럭스 더블 (440,000원~), 룸타입 디럭스 트윈 (440,000원~), 룸타입 비즈니스 디럭스 더블 (476,300원~), 룸타입 비즈니스 디럭스 더블 (596,299원~), 룸타입 비즈니스 디럭스 트윈 (476,300원~), 룸타입 비즈니스 디럭스 트윈 (596,299원~), 룸타입 그랜드 코너 디럭스 (512,600원~), 룸타입 그랜드 코너 디럭스 (632,599원~), 룸타입 이그제큐티브 비즈니스 디럭스 더블 (665,500원~), 룸타입 이그제큐티브 비즈니스 디럭스 트윈 (665,500원~), 룸타입 이그제큐티브 그랜드 디럭스 더블 (726,000원~)"
라코지스테이,서울 중랑구 망우로 232,4.3,
